pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
50,16,6168,1,6168,0.328719723183391,0.5292479108635098,1.9518973051962671,0.003750630096713294,0,12812,6644,155050,135049
50,16,6611,1,6611,0.3477508650519031,0.5432432432432432,1.8929247786475576,0.003463597916415347,0,14570,7959,155050,135049
50,16,10000,1,10000,0.43771626297577854,0.6309226932668329,1.5833016294162665,0.0019353823059445837,0,30727,20727,155050,135049
50,16,15000,1,15000,0.5778546712802768,0.7405764966740577,1.2578063195457116,0.0013467901264466726,0,69684,54684,155050,135049
50,16,20000,1,20000,0.698961937716263,0.831275720164609,0.8501214528372977,0.0007047341714379029,0,155037,135037,155050,135049
50,17,4696,1,4696,0.3079584775086505,0.5329341317365269,2.152495175651316,0.004167076182128352,0,7752,3056,181050,161050
50,17,6168,1,6168,0.35294117647058826,0.5604395604395604,1.9119565631778939,0.0032655563302299694,0,11457,5289,181050,161050
50,17,6611,1,6611,0.3737024221453287,0.5806451612903226,1.8606587676271693,0.0031393399528721736,0,12646,6035,181050,161050
50,17,10000,1,10000,0.458477508650519,0.6641604010025063,1.5514806058067867,0.0022717616374163772,0,28580,18580,181050,161050
50,17,15000,1,15000,0.5761245674740484,0.7025316455696202,1.0740554936027484,0.00133475987658496,0,72015,57015,181050,161050
50,17,20000,1,20000,0.6868512110726643,0.8118609406952966,0.8347331350689638,0.0008071421047063376,0,181004,161004,181050,161050
50,18,4696,1,4696,0.24740484429065743,0.43202416918429004,2.2400831090664455,0.0068197120711532624,0,9469,4773,167400,147392
50,18,6168,1,6168,0.31314878892733566,0.5246376811594203,1.9447832122966793,0.005463213636641689,0,14339,8171,167400,147392
50,18,6611,1,6611,0.32525951557093424,0.5371428571428571,1.9227616695034653,0.0050878577161426256,0,16044,9433,167400,147392
50,18,10000,1,10000,0.4359861591695502,0.631578947368421,1.5934807901205954,0.0025673672946109594,0,33600,23600,167400,147392
50,18,15000,1,15000,0.5986159169550173,0.7688888888888888,1.1002324153563598,0.0011591759754039721,0,74556,59556,167400,147392
50,18,20000,1,20000,0.6903114186851211,0.7885375494071146,0.8359307934500952,0.000998882947463708,0,167351,147351,167400,147392
50,19,4696,1,4696,0.2958477508650519,0.504424778761062,2.062207806487422,0.005404134395553759,0,7508,2812,140800,120800
50,19,6168,1,6168,0.34429065743944637,0.5637393767705382,1.8868313751958776,0.00392286219929947,0,11689,5521,140800,120800
50,19,6611,1,6611,0.3546712802768166,0.5726256983240223,1.8414797102043272,0.003880344917789039,0,13256,6645,140800,120800
50,19,10000,1,10000,0.47231833910034604,0.6642335766423357,1.4462056409990423,0.0010392611584208026,0,27893,17893,140800,120800
50,19,15000,1,15000,0.6038062283737025,0.7653508771929824,1.0850528087552533,0.0006379663934360524,0,63635,48635,140800,120800
50,19,20000,1,20000,0.7214532871972318,0.8241106719367589,0.7234298804428859,0.00043574081518976384,0,140800,120800,140800,120800
50,20,4696,1,4696,0.3062283737024221,0.5160349854227405,2.193768277409896,0.004442967735965793,1,8579,3883,148500,128496
50,20,6168,1,6168,0.36505190311418684,0.5828729281767956,1.8763873634587953,0.004137093816492598,0,12764,6596,148500,128496
50,20,6611,1,6611,0.3771626297577855,0.5989010989010989,1.7989448198127427,0.003535380655329275,0,14162,7551,148500,128496
50,20,10000,1,10000,0.46366782006920415,0.6584766584766585,1.416276492121151,0.002088710893628476,0,27997,17997,148500,128496
50,20,15000,1,15000,0.5813148788927336,0.7133757961783439,1.0310484157526223,0.001298061347762461,0,72891,57891,148500,128496
50,20,20000,1,20000,0.7231833910034602,0.8260869565217391,0.7199752877363965,0.0005658440761893013,0,148456,128456,148500,128496
50,21,4696,1,4696,0.31314878892733566,0.6094276094276094,2.494483575214196,0.0070926948803338675,0,9159,4463,147500,127498
50,21,6168,1,6168,0.356401384083045,0.6261398176291794,2.1961990799522746,0.003918518577980157,0,13882,7714,147500,127498
50,21,6611,1,6611,0.36678200692041524,0.6217008797653959,2.118989717218836,0.00353266895050806,0,15258,8647,147500,127498
50,21,10000,1,10000,0.45501730103806226,0.6726342710997443,1.6164662149057902,0.0021628941513352168,0,30952,20952,147500,127498
50,21,15000,1,15000,0.5934256055363322,0.7360515021459227,1.0686295273860635,0.0011675517242881774,0,72851,57851,147500,127498
50,21,20000,1,20000,0.7214532871972318,0.8128654970760234,0.7016846835426257,0.0005755852463309893,0,147455,127455,147500,127498
50,22,4696,1,4696,0.29930795847750863,0.5242424242424243,2.1844061797633705,0.00496154817474412,0,7531,2835,177400,157400
50,22,6168,1,6168,0.328719723183391,0.521978021978022,1.9661690380976387,0.004654072380842286,0,11964,5796,177400,157400
50,22,6611,1,6611,0.3391003460207612,0.5144356955380578,1.8415698702602714,0.004368177427384068,0,13804,7193,177400,157400
50,22,10000,1,10000,0.46539792387543255,0.6404761904761904,1.5210254404989167,0.0025879716507735493,0,28619,18619,177400,157400
50,22,15000,1,15000,0.5795847750865052,0.7298474945533769,1.137311220309805,0.0010763114645306285,0,72683,57683,177400,157400
