pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
50,17,6611,1,6611,0.3615916955017301,0.5821727019498607,1.9083002422628255,0.0036518040383954403,0,14080,7469,169200,149198
50,17,10000,1,10000,0.47058823529411764,0.6634146341463415,1.4879982161789762,0.0015757134148343564,0,29353,19353,169200,149198
50,17,15000,1,15000,0.5986159169550173,0.7723214285714286,1.0709273902063507,0.0008896362977830264,0,76838,61838,169200,149198
50,17,20000,1,20000,0.7283737024221453,0.8505050505050505,0.7329534524474695,0.0005713208802630496,0,169155,149155,169200,149198
50,18,4696,1,4696,0.2681660899653979,0.49363057324840764,2.3489433123146926,0.0036908290278295157,0,9302,4606,158700,138700
50,18,6168,1,6168,0.32525951557093424,0.5562130177514792,2.08246531371031,0.003388126016828761,0,13996,7828,158700,138700
50,18,6611,1,6611,0.3356401384083045,0.5574712643678161,2.031269156949814,0.0033646348899373834,0,15628,9017,158700,138700
50,18,10000,1,10000,0.4186851211072664,0.6095717884130982,1.6717319440711458,0.0027818134506783637,0,32962,22962,158700,138700
50,18,15000,1,15000,0.5934256055363322,0.7360515021459227,1.1142239820339124,0.0012733687891015246,0,75914,60914,158700,138700
50,18,20000,1,20000,0.7110726643598616,0.8187250996015937,0.7773722707892314,0.0006097989537785548,0,158700,138700,158700,138700
50,19,4696,1,4696,0.3044982698961938,0.567741935483871,2.159513448862715,0.005298730267877344,0,7639,2943,170750,150750
50,19,6168,1,6168,0.3633217993079585,0.6017191977077364,1.9453985781800653,0.003908947100525111,0,11675,5507,170750,150750
50,19,6611,1,6611,0.3685121107266436,0.5949720670391061,1.8722836434638277,0.0038851686026526266,0,13284,6673,170750,150750
50,19,10000,1,10000,0.4602076124567474,0.6551724137931034,1.4837427610011023,0.0023007425617453084,0,29207,19207,170750,150750
50,19,15000,1,15000,0.5847750865051903,0.7253218884120172,1.1363400341128822,0.001485983282396082,0,72715,57715,170750,150750
50,19,20000,1,20000,0.6955017301038062,0.804,0.8443032022944927,0.0007745815447583404,0,170747,150747,170750,150750
50,20,4696,1,4696,0.27854671280276816,0.49538461538461537,2.2512839032959846,0.00647748466807996,0,7659,2963,149900,129899
50,20,6168,1,6168,0.3166089965397924,0.5335276967930029,2.094521072063659,0.00557059702060797,0,11801,5633,149900,129899
50,20,6611,1,6611,0.3235294117647059,0.5342857142857143,2.0539029874876387,0.00508371646723086,0,13231,6620,149900,129899
50,20,10000,1,10000,0.45674740484429066,0.6376811594202898,1.4895640795799665,0.003293868837672907,0,26162,16162,149900,129899
50,20,15000,1,15000,0.5916955017301038,0.7434782608695653,1.1357837616389794,0.0011357373951389061,0,61394,46394,149900,129899
50,20,20000,1,20000,0.7006920415224913,0.8333333333333334,0.8488557272037853,0.0005914073109687929,0,149883,129883,149900,129899
50,21,4696,1,4696,0.3079584775086505,0.5345345345345346,2.27533943933963,0.005991030896380898,0,8173,3477,184750,164750
50,21,6168,1,6168,0.3494809688581315,0.5690140845070423,2.1152856562908253,0.003924925285355574,0,12648,6480,184750,164750
50,21,6611,1,6611,0.370242214532872,0.5977653631284916,2.048298185976141,0.003459628865212361,0,14259,7648,184750,164750
50,21,10000,1,10000,0.4619377162629758,0.6608910891089109,1.5271533436710991,0.0019346271278126595,0,28554,18554,184750,164750
50,21,15000,1,15000,0.5553633217993079,0.7070484581497798,1.1461711319045758,0.0011107944337740432,0,78149,63149,184750,164750
50,21,20000,1,20000,0.6937716262975778,0.7771317829457365,0.7863372949682118,0.0006983673467495766,0,184732,164732,184750,164750
50,22,4696,1,4696,0.2647058823529412,0.47962382445141066,2.1875146076153498,0.0054829477354397735,0,8815,4119,165350,145348
50,22,6168,1,6168,0.328719723183391,0.5248618784530387,1.8138523574141345,0.0037855260229384693,0,12889,6721,165350,145348
