pop,seed,checkpoint,reached,n_new,recall,precision,igd,hv_gap,n_outside_ref,raw_at_checkpoint,cache_hits_at_checkpoint,final_raw,final_cache_hits
200,22,15000,1,15000,0.7629757785467128,0.8909090909090909,0.5743906066367246,0.0008018033979814925,0,35337,20337,64999,44980
200,22,20000,1,20000,0.8477508650519031,0.9369024856596558,0.3806767196695448,0.00020709959909009077,0,64893,44893,64999,44980
200,23,4696,1,4696,0.31314878892733566,0.5419161676646707,1.9883201961093,0.005119519006539816,0,5747,1051,67399,47391
200,23,6168,1,6168,0.42560553633217996,0.6373056994818653,1.664317929177236,0.004414673166840053,0,8263,2095,67399,47391
200,23,6611,1,6611,0.4602076124567474,0.665,1.5012062850623278,0.0043343831250766875,0,9108,2497,67399,47391
200,23,10000,1,10000,0.6141868512110726,0.797752808988764,1.0589827328550947,0.001615835001885808,0,17207,7207,67399,47391
200,23,15000,1,15000,0.7508650519031141,0.8732394366197183,0.6188082859651357,0.0005690913568454761,0,35175,20175,67399,47391
200,23,20000,1,20000,0.842560553633218,0.9206049149338374,0.4036357951569341,0.0003949393041082677,0,67316,47316,67399,47391
200,24,4696,1,4696,0.3806228373702422,0.5978260869565217,1.7865126703145278,0.003605442782770482,0,5913,1217,67798,47779
200,24,6168,1,6168,0.45674740484429066,0.673469387755102,1.5052007491185013,0.003480006698367873,0,8604,2436,67798,47779
200,24,6611,1,6611,0.4809688581314879,0.6898263027295285,1.4212975603340976,0.003317179342106568,0,9498,2887,67798,47779
200,24,10000,1,10000,0.6055363321799307,0.7709251101321586,1.0272521274458026,0.002751100754185227,0,17922,7922,67798,47779
200,24,15000,1,15000,0.7352941176470589,0.8709016393442623,0.672851504113756,0.0005789793125479234,0,36167,21167,67798,47779
200,24,20000,1,20000,0.8494809688581315,0.9281663516068053,0.3407894459377,0.000394627542466044,0,67638,47638,67798,47779
200,25,4696,1,4696,0.370242214532872,0.6294117647058823,1.9980997393130955,0.006895491396074759,0,5804,1108,62799,42784
200,25,6168,1,6168,0.45674740484429066,0.6929133858267716,1.5421804885611152,0.005305767381588389,0,8344,2176,62799,42784
200,25,6611,1,6611,0.4757785467128028,0.7087628865979382,1.4646552326378657,0.0052339974675362465,0,9187,2576,62799,42784
200,25,10000,1,10000,0.6262975778546713,0.8044444444444444,0.9402103130579537,0.002877790767208264,0,16939,6939,62799,42784
200,25,15000,1,15000,0.773356401384083,0.8851485148514852,0.5447598034038589,0.0016900259674174569,0,34110,19110,62799,42784
200,25,20000,1,20000,0.8667820069204152,0.9364485981308411,0.32422913104025475,0.00022603506012982194,0,62655,42655,62799,42784
200,26,4696,1,4696,0.3373702422145329,0.5635838150289018,1.9993786836860976,0.0042281968194434714,0,6016,1320,65199,45187
200,26,6168,1,6168,0.42214532871972316,0.6630434782608695,1.6892630736703513,0.003264590246272806,0,8715,2547,65199,45187
200,26,6611,1,6611,0.4411764705882353,0.6675392670157068,1.5831394162046282,0.003203645120774431,0,9613,3002,65199,45187
200,26,10000,1,10000,0.5622837370242214,0.720620842572062,1.110829888754858,0.0021459608777596043,0,18108,8108,65199,45187
200,26,15000,1,15000,0.7110726643598616,0.845679012345679,0.7505783072081511,0.0008991294628399683,0,35548,20548,65199,45187
200,26,20000,1,20000,0.870242214532872,0.9297597042513863,0.3268480349856099,0.00015754731132251216,0,65121,45121,65199,45187
200,27,4696,1,4696,0.4031141868512111,0.7018072289156626,1.9384703549173488,0.0039628287265389235,0,5750,1054,64798,44796
200,27,6168,1,6168,0.4913494809688581,0.753315649867374,1.4725863512235589,0.003365829276789487,0,8208,2040,64798,44796
200,27,6611,1,6611,0.5155709342560554,0.7740259740259741,1.371986486296444,0.0032817446176981835,0,9039,2428,64798,44796
200,27,10000,1,10000,0.629757785467128,0.814317673378076,0.935950365824286,0.0021996848706781875,0,17047,7047,64798,44796
200,27,15000,1,15000,0.7889273356401384,0.8941176470588236,0.4976483486902345,0.0013471855549729694,0,34458,19458,64798,44796
200,27,20000,1,20000,0.8771626297577855,0.9285714285714286,0.299202753681571,0.0010281190304620921,0,64768,44768,64798,44796
200,28,4696,1,4696,0.36678200692041524,0.6091954022988506,1.9754289397564022,0.004320371103593433,0,5807,1111,66000,45973
200,28,6168,1,6168,0.4532871972318339,0.6805194805194805,1.6055751955173243,0.0037816736806482896,0,8247,2079,66000,45973
